module,kind,name,size,align,members,file,line
lambda-data,struct,PropertyKeySpec,16,4,4,lambda/lambda.h,2132
lambda-data,struct,LambdaModuleLayout,32,8,6,lambda/lambda.h,2141
lambda-data,struct,LambdaModuleVarRef,8,4,2,lambda/lambda.h,2150
lambda-data,enum,(anonymous),4,4,5,lambda/lambda.h,2422
lambda-data,enum,TypeKind,4,4,7,lambda/lambda.hpp,17
lambda-data,struct,Name,16,8,2,lambda/lambda.hpp,31
lambda-data,struct,Item,8,8,1,lambda/lambda.hpp,48
lambda-data,union,(anonymous),8,8,26,lambda/lambda.hpp,49
lambda-data,struct,(anonymous),8,8,2,lambda/lambda.hpp,51
lambda-data,struct,ConstItem,8,8,1,lambda/lambda.hpp,243
lambda-data,union,(anonymous),8,8,13,lambda/lambda.hpp,244
lambda-data,struct,Range,40,8,4,lambda/lambda.hpp,382
lambda-data,struct,List,40,8,4,lambda/lambda.hpp,389
lambda-data,struct,ArrayNum,40,8,4,lambda/lambda.hpp,606
lambda-data,union,(anonymous),8,8,3,lambda/lambda.hpp,609
lambda-data,struct,Map,32,8,3,lambda/lambda.hpp,687
lambda-data,struct,SparseArrayMap,48,8,2,lambda/lambda.hpp,730
lambda-data,struct,Element,64,8,3,lambda/lambda.hpp,735
lambda-data,struct,VMapVtable,64,8,8,lambda/lambda.hpp,751
lambda-data,struct,VMap,40,8,4,lambda/lambda.hpp,762
lambda-data,struct,Object,32,8,3,lambda/lambda.hpp,771
lambda-data,struct,RetItem,16,8,2,lambda/lambda.hpp,816
lambda-data,enum,SameSitePolicy,4,4,3,lambda/network/cookie_jar.h,17
lambda-data,struct,CookieEntry,56,8,9,lambda/network/cookie_jar.h,24
lambda-data,struct,CookieJar,88,8,5,lambda/network/cookie_jar.h,37
lambda-data,struct,CurlMultiRequest,16,8,2,lambda/network/curl_multi_backend.cpp,20
lambda-data,struct,HeaderCallbackCtx,16,8,2,lambda/network/curl_multi_backend.cpp,25
lambda-data,struct,CurlMultiTransfer,56,8,7,lambda/network/curl_multi_backend.cpp,30
lambda-data,struct,CurlMultiBackend,160,8,11,lambda/network/curl_multi_backend.cpp,40
lambda-data,struct,CacheEntry,16,8,2,lambda/network/enhanced_file_cache.cpp,18
lambda-data,struct,HttpCacheHeaders,40,8,6,lambda/network/enhanced_file_cache.h,18
lambda-data,struct,CacheMetadata,80,8,10,lambda/network/enhanced_file_cache.h,28
lambda-data,struct,EnhancedFileCache,392,8,16,lambda/network/enhanced_file_cache.h,44
lambda-data,struct,FontResourceFaceNode,16,8,2,lambda/network/font_resource_faces.cpp,5
lambda-data,struct,FontResourceFaceList,24,8,3,lambda/network/font_resource_faces.cpp,10
lambda-data,struct,DownloadProgressCtx,8,8,1,lambda/network/network_downloader.cpp,70
lambda-data,struct,HeaderCallbackCtx,16,8,2,lambda/network/network_downloader.cpp,123
lambda-data,struct,ResourceEntry,16,8,2,lambda/network/network_resource_manager.cpp,22
lambda-data,enum,ResourceType,4,4,6,lambda/network/network_resource_manager.h,30
lambda-data,enum,ResourceState,4,4,5,lambda/network/network_resource_manager.h,40
lambda-data,struct,NetworkResource,168,8,27,lambda/network/network_resource_manager.h,49
lambda-data,struct,NetworkResourceManager,240,8,25,lambda/network/network_resource_manager.h,96
lambda-data,struct,ScheduledTask,48,8,6,lambda/network/network_scheduler.cpp,21
lambda-data,struct,OriginCounter,16,8,2,lambda/network/network_scheduler.cpp,30
lambda-data,struct,NetworkScheduler,232,8,14,lambda/network/network_scheduler.cpp,35
lambda-data,struct,NetworkSchedulerConfig,20,4,5,lambda/network/network_scheduler.h,16
lambda-data,struct,WorkRequest,160,8,5,lambda/network/network_thread_pool.cpp,25
lambda-data,enum,ResourcePriority,4,4,4,lambda/network/network_thread_pool.h,18
lambda-data,struct,DownloadTask,32,8,4,lambda/network/network_thread_pool.h,29
lambda-data,struct,NetworkThreadPool,20,4,5,lambda/network/network_thread_pool.h,37
lambda-data,struct,NetworkResourceProcessor,72,8,9,lambda/network/resource_processor_hook.h,9
lambda.exe,enum,StatementStatus,4,4,3,lambda/main-repl.cpp,33
lambda.exe,struct,JsDocumentSession,448,8,2,lambda/main.cpp,154
lambda.exe,struct,JsBatchDocument,472,8,4,lambda/main.cpp,200
lambda.exe,struct,JsCliRunArgs,48,8,6,lambda/main.cpp,266
lambda.exe,struct,NodeRunnerOptions,1176,8,10,lambda/main.cpp,1572
lib,struct,ArenaFreeBlock,16,8,2,lib/arena.c,35
lib,struct,ArenaChunk,256,256,4,lib/arena.c,44
lib,struct,Arena,256,8,27,lib/arena.c,54
lib,struct,ArenaStats,160,8,20,lib/arena.h,42
lib,struct,_ArrayList,16,8,3,lib/arraylist.h,67
lib,struct,atomic_int32,4,4,1,lib/atomic.h,26
lib,struct,atomic_int64,8,8,1,lib/atomic.h,31
lib,struct,PrintContext,16,8,2,lib/avl_tree.c,15
lib,struct,AvlNode,48,8,6,lib/avl_tree.h,19
lib,struct,AvlTree,32,8,5,lib/avl_tree.h,33
lib,struct,AvlTreeStats,32,8,6,lib/avl_tree.h,227
lib,enum,Base64Variant,4,4,2,lib/base64.h,17
lib,enum,ByteStorageFlags,4,4,4,lib/byte_storage.h,18
lib,struct,ByteStorage,48,8,6,lib/byte_storage.h,25
lib,struct,ByteSpan,24,8,3,lib/byte_storage.h,35
lib,enum,ByteBufferFlags,4,4,4,lib/byte_storage.h,41
lib,struct,ByteBufferHandle,48,8,7,lib/byte_storage.h,50
lib,struct,terminal_state,88,8,5,lib/cmdedit.c,40
lib,struct,line_editor,72,8,9,lib/cmdedit.c,71
lib,struct,history_entry,24,8,3,lib/cmdedit.c,86
lib,struct,history,48,8,6,lib/cmdedit.c,93
lib,struct,key_binding_t,16,8,2,lib/cmdedit.c,622
lib,struct,kill_ring,88,8,3,lib/cmdedit.c,1590
lib,enum,(anonymous),4,4,41,lib/cmdedit.h,40
lib,struct,utf8_char_t,12,4,3,lib/cmdedit_utf8.h,13
lib,struct,DateTime,8,8,1,lib/datetime.h,18
lib,union,(anonymous),8,8,2,lib/datetime.h,19
lib,struct,(anonymous),8,8,9,lib/datetime.h,20
lib,enum,DateTimeParseFormat,4,4,5,lib/datetime.h,41
lib,enum,DateTimePrecision,4,4,4,lib/datetime.h,50
lib,enum,DateTimeFormat,4,4,4,lib/datetime.h,58
lib,struct,DigestCtx,40,8,3,lib/digest.c,9
lib,enum,DigestAlgorithm,4,4,6,lib/digest.h,12
lib,struct,EscapeRule,16,8,2,lib/escape.h,14
lib,enum,EscapeCtrlMode,4,4,4,lib/escape.h,19
lib,struct,FileStat,32,8,8,lib/file.h,33
lib,struct,FileCopyOptions,2,1,2,lib/file.h,48
lib,struct,FindCtx,24,8,3,lib/file_utils.c,431
lib,struct,DirEntry,16,8,3,lib/file_utils.h,17
lib,struct,FontContextConfig,64,8,10,lib/font/font.h,42
lib,enum,FontWeight,4,4,9,lib/font/font.h,65
lib,enum,FontSlant,4,4,3,lib/font/font.h,77
lib,struct,FontStyleDesc,24,8,4,lib/font/font.h,83
lib,struct,FontMetrics,88,4,23,lib/font/font.h,115
lib,struct,GlyphInfo,32,4,8,lib/font/font.h,147
lib,enum,GlyphRenderMode,4,4,4,lib/font/font.h,178
lib,enum,GlyphPixelMode,4,4,4,lib/font/font.h,186
lib,struct,GlyphBitmap,40,8,9,lib/font/font.h,193
lib,struct,LoadedGlyph,72,8,9,lib/font/font.h,206
lib,struct,TextExtents,12,4,3,lib/font/font.h,245
lib,struct,FontFaceSource,16,8,2,lib/font/font.h,346
lib,struct,FontFaceDesc,32,8,5,lib/font/font.h,352
lib,struct,FontMatchResult,40,8,7,lib/font/font.h,439
lib,struct,FontCacheStats,48,8,9,lib/font/font.h,467
lib,struct,LruScanState,16,8,2,lib/font/font_cache.c,163
lib,struct,CblcBitmapSize,20,4,7,lib/font/font_cbdt.c,40
lib,struct,IndexSubtableArrayEntry,8,4,3,lib/font/font_cbdt.c,70
lib,struct,CbdtBitmap,24,8,6,lib/font/font_cbdt.h,28
lib,struct,ColrHeader,32,8,5,lib/font/font_colr.c,38
lib,struct,ColrLayer,6,2,5,lib/font/font_colr.h,26
lib,struct,ColrGlyph,16,8,2,lib/font/font_colr.h,32
lib,struct,(anonymous),72,8,2,lib/font/font_config.c,164
lib,struct,UnicodeBlock,80,8,4,lib/font/font_config.c,181
lib,struct,TTF_Header,12,4,5,lib/font/font_config.c,205
lib,struct,TTF_Table_Directory,16,4,4,lib/font/font_config.c,213
lib,struct,FontCacheHeader,40,8,8,lib/font/font_config.c,220
lib,struct,FontCacheEntry,64,8,13,lib/font/font_config.c,231
lib,struct,TTC_Header,12,4,3,lib/font/font_config.c,818
lib,enum,FontFormat,4,4,6,lib/font/font_config.h,30
lib,enum,FontStyle,4,4,3,lib/font/font_config.h,39
lib,struct,DocFontScanState,16,8,3,lib/font/font_context.c,278
lib,struct,TTF_Table_Dir,16,4,4,lib/font/font_database.c,85
lib,struct,(anonymous),72,8,2,lib/font/font_database.c,116
lib,struct,WoffHeader,44,4,13,lib/font/font_decompress.cpp,27
lib,struct,WoffTableDir,20,4,5,lib/font/font_decompress.cpp,44
lib,struct,SfntTableDir,16,4,4,lib/font/font_decompress.cpp,53
lib,struct,(anonymous),40,8,2,lib/font/font_fallback.c,98
lib,struct,PlatformFbEntry,24,8,4,lib/font/font_fallback.c,292
lib,struct,GlyfPoint,12,4,3,lib/font/font_glyf.h,32
lib,struct,GlyfContour,16,8,2,lib/font/font_glyf.h,37
lib,struct,GlyphOutline,24,8,6,lib/font/font_glyf.h,42
lib,struct,GposPairSub,24,8,3,lib/font/font_gpos.c,144
lib,struct,GposSingleSub,24,8,3,lib/font/font_gpos.c,150
lib,struct,GposTable,3104,8,6,lib/font/font_gpos.c,159
lib,enum,FontFormat,4,4,6,lib/font/font_internal.h,43
lib,enum,FontBackendKind,4,4,4,lib/font/font_internal.h,52
lib,struct,FontHandle,1032,8,31,lib/font/font_internal.h,69
lib,struct,FontUnicodeRange,16,8,3,lib/font/font_internal.h,137
lib,struct,FontEntry,88,8,15,lib/font/font_internal.h,143
lib,struct,FontFamily,32,8,4,lib/font/font_internal.h,170
lib,struct,FontDatabase,96,8,14,lib/font/font_internal.h,181
lib,struct,FontDatabaseCriteria,280,4,6,lib/font/font_internal.h,207
lib,struct,FontDatabaseResult,24,8,5,lib/font/font_internal.h,216
lib,struct,FontFaceEntry,40,8,6,lib/font/font_internal.h,228
lib,struct,FontFaceEntrySrc,16,8,2,lib/font/font_internal.h,235
lib,struct,FontFaceEntrySrc,16,8,2,lib/font/font_internal.h,235
lib,struct,FontContext,216,8,25,lib/font/font_internal.h,249
lib,struct,FontCacheKey,24,8,3,lib/font/font_internal.h,305
lib,struct,FontFileDataEntry,32,8,5,lib/font/font_internal.h,315
lib,struct,GlyphAdvanceEntry,12,4,3,lib/font/font_internal.h,327
lib,struct,KernPairEntry,12,4,3,lib/font/font_internal.h,337
lib,struct,CodepointFallbackEntry,16,8,3,lib/font/font_internal.h,347
lib,struct,BitmapCacheEntry,56,8,4,lib/font/font_internal.h,357
lib,struct,LoadedGlyphCacheEntry,88,8,5,lib/font/font_internal.h,370
lib,struct,CmapFormat4,56,8,7,lib/font/font_tables.c,38
lib,struct,CmapFormat12,16,8,2,lib/font/font_tables.c,52
lib,struct,CmapSubtable,56,8,1,lib/font/font_tables.c,61
lib,union,(anonymous),56,8,2,lib/font/font_tables.c,62
lib,struct,HeadTable,24,4,9,lib/font/font_tables.h,31
lib,struct,HheaTable,10,2,5,lib/font/font_tables.h,40
lib,struct,MaxpTable,2,2,1,lib/font/font_tables.h,48
lib,struct,Os2Table,52,2,26,lib/font/font_tables.h,52
lib,struct,PostTable,12,4,4,lib/font/font_tables.h,85
lib,struct,CmapTable,16,8,2,lib/font/font_tables.h,95
lib,struct,HmtxTable,16,8,3,lib/font/font_tables.h,101
lib,struct,KernTable,16,8,3,lib/font/font_tables.h,108
lib,struct,FvarAxis,20,4,5,lib/font/font_tables.h,115
lib,struct,FvarTable,16,8,2,lib/font/font_tables.h,123
lib,struct,NameTable,24,8,3,lib/font/font_tables.h,129
lib,struct,FontTableDir,16,4,4,lib/font/font_tables.h,139
lib,struct,FontTables,136,8,18,lib/font/font_tables.h,150
lib,struct,bucket,8,8,2,lib/hashmap.c,31
lib,struct,hashmap,168,8,23,lib/hashmap.h,17
lib,struct,HtmlEntityEntry,16,8,2,lib/html_entities.cpp,14
lib,enum,ImageType,4,4,4,lib/image.c,14
lib,struct,GifMemoryReader,24,8,3,lib/image.c,21
lib,struct,PngMemoryReader,24,8,3,lib/image.c,469
lib,struct,PngErrorContext,216,8,5,lib/image.c,489
lib,struct,GifFrameData,16,8,3,lib/image.h,61
lib,struct,GifFrames,24,8,5,lib/image.h,67
lib,enum,log_level,4,4,6,lib/log.h,55
lib,struct,log_format_s,336,4,6,lib/log.h,65
lib,struct,log_rule_s,388,4,4,lib/log.h,75
lib,struct,log_category_s,352,8,6,lib/log.h,83
lib,struct,LruNode,48,8,6,lib/lru_cache.c,19
lib,struct,LruRecord,8,8,1,lib/lru_cache.c,28
lib,struct,LruCache,80,8,6,lib/lru_cache.c,32
lib,struct,LruCacheConfig,40,8,5,lib/lru_cache.h,29
lib,struct,MemNode,104,8,15,lib/mem_context.c,24
lib,struct,MemContext,56,8,9,lib/mem_context.c,42
lib,struct,MemReclaimerEntry,32,8,5,lib/mem_context.c,56
lib,struct,MemReclaimerCall,16,8,2,lib/mem_context.c,64
lib,struct,MemDocEntry,32,8,5,lib/mem_context.c,70
lib,struct,JBuf,24,8,3,lib/mem_context.c,696
lib,enum,MemKind,4,4,10,lib/mem_context.h,35
lib,enum,MemRole,4,4,18,lib/mem_context.h,49
lib,enum,MemPressureLevel,4,4,5,lib/mem_context.h,76
lib,struct,MemStatSample,256,8,32,lib/mem_context.h,108
lib,struct,MemSnapshot,56,8,8,lib/mem_context.h,144
lib,struct,MemVmRegion,80,8,11,lib/mem_vm.c,18
lib,struct,PoolBlock,56,8,8,lib/mempool.c,99
lib,struct,PoolExtent,88,8,12,lib/mempool.c,110
lib,struct,Pool,368,8,17,lib/mempool.c,125
lib,struct,PoolStats,56,8,7,lib/mempool.h,111
lib,struct,MemAllocHeader,16,8,4,lib/memtrack.c,33
lib,struct,AllocInfo,56,8,7,lib/memtrack.c,115
lib,struct,SnapshotEntry,2544,8,3,lib/memtrack.c,126
lib,struct,MemtrackLineStats,40,8,6,lib/memtrack.c,133
lib,struct,MemtrackState,207224,8,16,lib/memtrack.c,143
lib,struct,LogAllocCtx,8,4,2,lib/memtrack.c,1057
lib,enum,MemCategory,4,4,45,lib/memtrack.h,49
lib,enum,MemtrackMode,4,4,3,lib/memtrack.h,123
lib,struct,MemtrackCategoryStats,56,8,7,lib/memtrack.h,133
lib,struct,MemtrackStats,2536,8,10,lib/memtrack.h,143
lib,struct,MimePattern,32,8,5,lib/mime-detect.h,10
lib,struct,MimeGlob,16,8,2,lib/mime-detect.h,18
lib,struct,MimeDetector,32,8,4,lib/mime-detect.h,23
lib,struct,GcHeapDomain,1,1,0,lib/ownership.hpp,13
lib,struct,PoolDomain,1,1,0,lib/ownership.hpp,14
lib,struct,LayoutSessionDomain,1,1,0,lib/ownership.hpp,15
lib,struct,InputScratchDomain,1,1,0,lib/ownership.hpp,16
lib,struct,DomainOutlives,1,1,0,lib/ownership.hpp,37
lib,struct,DomainOutlives,1,1,0,lib/ownership.hpp,38
lib,struct,DomainOutlives,1,1,0,lib/ownership.hpp,39
lib,struct,DomainOutlives,1,1,0,lib/ownership.hpp,40
lib,struct,DomainOutlives,1,1,0,lib/ownership.hpp,41
lib,struct,DomainOutlives,1,1,0,lib/ownership.hpp,42
lib,struct,DomainOutlives,1,1,0,lib/ownership.hpp,43
lib,struct,DomainOutlives,1,1,0,lib/ownership.hpp,44
lib,struct,DomainOutlives,1,1,0,lib/ownership.hpp,45
lib,struct,DomainTraits,1,1,0,lib/ownership.hpp,50
lib,struct,DomainTraits,1,1,0,lib/ownership.hpp,56
lib,struct,DomainTraits,1,1,0,lib/ownership.hpp,62
lib,struct,DomainTraits,1,1,0,lib/ownership.hpp,72
lib,enum,PdfObjType,4,4,9,lib/pdf_writer.c,27
lib,struct,Base14Font,16,8,2,lib/pdf_writer.c,40
lib,struct,PdfObject,24,8,3,lib/pdf_writer.c,64
lib,struct,HPDF_Font_Rec,48,8,5,lib/pdf_writer.c,71
lib,struct,HPDF_ExtGState_Rec,40,8,6,lib/pdf_writer.c,79
lib,struct,HPDF_Image_Rec,88,8,12,lib/pdf_writer.c,88
lib,struct,HPDF_Page_Rec,112,8,20,lib/pdf_writer.c,106
lib,struct,HPDF_Doc_Rec,184,8,24,lib/pdf_writer.c,135
lib,enum,HPDF_InfoType,4,4,8,lib/pdf_writer.h,59
lib,struct,PriorityQueueEntry,16,8,2,lib/priority_queue.h,16
lib,struct,PriorityQueue,24,8,3,lib/priority_queue.h,22
lib,struct,(anonymous),16,8,2,lib/rdb.c,18
lib,enum,RdbType,4,4,10,lib/rdb.h,38
lib,struct,RdbColumn,32,8,6,lib/rdb.h,56
lib,struct,RdbIndex,24,8,4,lib/rdb.h,66
lib,struct,RdbTrigger,24,8,3,lib/rdb.h,74
lib,struct,RdbFunction,24,8,4,lib/rdb.h,81
lib,struct,RdbForeignKey,32,8,4,lib/rdb.h,89
lib,struct,RdbTable,88,8,12,lib/rdb.h,97
lib,struct,RdbSchema,32,8,4,lib/rdb.h,113
lib,struct,RdbParam,16,8,2,lib/rdb.h,124
lib,union,(anonymous),8,8,4,lib/rdb.h,126
lib,struct,RdbValue,24,8,3,lib/rdb.h,142
lib,union,(anonymous),16,8,4,lib/rdb.h,145
lib,struct,(anonymous),16,8,2,lib/rdb.h,148
lib,struct,RdbDriver,96,8,12,lib/rdb.h,163
lib,struct,RdbConn,72,8,6,lib/rdb.h,192
lib,struct,SqliteStmt,16,8,2,lib/rdb_sqlite.c,22
lib,struct,RecursionGuard,16,8,2,lib/recursion_guard.hpp,14
lib,struct,ScratchHeader,16,8,3,lib/scratch_arena.h,43
lib,struct,ScratchArena,32,8,4,lib/scratch_arena.h,53
lib,struct,ScratchMark,8,8,1,lib/scratch_arena.h,61
lib,struct,ShellCapture,24,8,3,lib/shell.c,59
lib,struct,ShellProcess,24,4,6,lib/shell.c,847
lib,struct,ShellResult,48,8,6,lib/shell.h,19
lib,struct,ShellEnvEntry,16,8,2,lib/shell.h,36
lib,struct,ShellOptions,56,8,8,lib/shell.h,42
lib,struct,StrByteSet,32,8,1,lib/str.h,129
